sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation,main_clause_surprisal,main_clause_surprisal_mean,complementiser_surprisal,complementiser_surprisal_mean,embedding_1_surprisal,embedding_1_surprisal_mean,embedding_2_surprisal,embedding_2_surprisal_mean,embedding_3_surprisal,embedding_3_surprisal_mean,embedding_4_surprisal,embedding_4_surprisal_mean,subject_surprisal,subject_surprisal_mean,verb_surprisal,verb_surprisal_mean,object_surprisal,object_surprisal_mean,continuation_surprisal,continuation_surprisal_mean,semi_local_surprisal_mean,global_surprisal_mean,local_surprisal,local_surprisal_mean,main_clause_frequency,main_clause_frequency_mean,complementiser_frequency,complementiser_frequency_mean,embedding_1_frequency,embedding_1_frequency_mean,embedding_2_frequency,embedding_2_frequency_mean,embedding_3_frequency,embedding_3_frequency_mean,embedding_4_frequency,embedding_4_frequency_mean,subject_frequency,subject_frequency_mean,verb_frequency,verb_frequency_mean,object_frequency,object_frequency_mean,continuation_frequency,continuation_frequency_mean,local_frequency,local_frequency_mean
2,no,no,1,-wh_no_gap,The accountant knew,that,the security guard believed,,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,,,,,,,3.87627,8.354334999999999,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,6.910553333333333,8.681165882352941,3.34482,6.4272366666666665,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,,,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,0.000198
2,yes,yes,1,+wh_gap,The accountant knew,who,the security guard believed,,,,the secretary,introduced,,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,,,,,,,3.87627,8.354334999999999,14.9589,14.9589,,,5.24055,7.44445,7.44445,9.477965,5.24055,7.44445,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,,,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,,,0.0269,0.000208,0.0269,0.000208
2,yes,no,1,+wh_no_gap,The accountant knew,who,the security guard believed,,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,,,,,,,3.87627,8.354334999999999,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,6.910553333333333,8.930675294117647,3.34482,6.4272366666666665,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,,,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,0.000198
2,no,yes,2,-wh_gap,The accountant knew,that,the security guard believed,his friend knew,,,the secretary,introduced,,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,,,,,4.27224,8.52237,14.9589,14.9589,,,5.24055,7.44445,7.44445,9.279337647058822,5.24055,7.44445,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,,,0.0269,0.000208,0.0269,0.000208
2,no,no,2,-wh_no_gap,The accountant knew,that,the security guard believed,his friend knew,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,,,,,4.27224,8.52237,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,6.910553333333333,8.843935499999999,3.34482,6.4272366666666665,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,0.000198
2,yes,yes,2,+wh_gap,The accountant knew,who,the security guard believed,his friend knew,,,the secretary,introduced,,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,,,,,4.27224,8.52237,14.9589,14.9589,,,5.24055,7.44445,7.44445,9.52884705882353,5.24055,7.44445,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,,,0.0269,0.000208,0.0269,0.000208
2,yes,no,2,+wh_no_gap,The accountant knew,who,the security guard believed,his friend knew,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,,,,,4.27224,8.52237,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,6.910553333333333,9.0560185,3.34482,6.4272366666666665,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,0.000198
2,no,yes,3,-wh_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,,the secretary,introduced,,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,4.27224,10.984380000000002,,,4.76018,8.92259,14.9589,14.9589,,,5.24055,7.44445,7.44445,9.575116,5.24055,7.44445,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,,,0.0537,8.9e-05,5.25e-05,5.25e-05,,,0.0269,0.000208,0.0269,0.000208
2,no,no,3,-wh_no_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,4.27224,10.984380000000002,,,4.76018,8.92259,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,6.910553333333333,9.157925652173914,3.34482,6.4272366666666665,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,0.000198
2,yes,yes,3,+wh_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,,the secretary,introduced,,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,4.27224,10.984380000000002,,,4.76018,8.92259,14.9589,14.9589,,,5.24055,7.44445,7.44445,9.787199,5.24055,7.44445,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,,,0.0537,8.9e-05,5.25e-05,5.25e-05,,,0.0269,0.000208,0.0269,0.000208
2,yes,no,3,+wh_no_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,4.27224,10.984380000000002,,,4.76018,8.92259,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,6.910553333333333,9.342345652173911,3.34482,6.4272366666666665,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,0.000198
2,no,yes,4,-wh_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,her colleague suspected,the secretary,introduced,,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,4.27224,10.984380000000002,8.92562,12.182373333333333,5.15323,8.912265,14.9589,14.9589,,,5.24055,7.44445,7.44445,9.914295217391304,5.24055,7.44445,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,0.002,5.68e-06,0.0537,8.9e-05,5.25e-05,5.25e-05,,,0.0269,0.000208,0.0269,0.000208
2,no,no,4,-wh_no_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,her colleague suspected,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,4.27224,10.984380000000002,8.92562,12.182373333333333,5.15323,8.912265,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,6.910553333333333,9.506106153846153,3.34482,6.4272366666666665,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,0.002,5.68e-06,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,0.000198
2,yes,yes,4,+wh_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,her colleague suspected,the secretary,introduced,,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,4.27224,10.984380000000002,8.92562,12.182373333333333,5.15323,8.912265,14.9589,14.9589,,,5.24055,7.44445,7.44445,10.098715217391304,5.24055,7.44445,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,0.002,5.68e-06,0.0537,8.9e-05,5.25e-05,5.25e-05,,,0.0269,0.000208,0.0269,0.000208
2,yes,no,4,+wh_no_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,her colleague suspected,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,4.27224,10.984380000000002,8.92562,12.182373333333333,5.15323,8.912265,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,6.910553333333333,9.669246923076924,3.34482,6.4272366666666665,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,0.002,5.68e-06,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,0.000198
20,no,yes,0,-wh_gap,She said,that,,,,,the reporter,put,,on the table.,6.52858,6.733435,1.80371,1.80371,,,,,,,,,3.36042,8.77141,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,6.71076,4.38583,4.6418800000000005,0.00182,0.000655,0.0102,0.0102,,,,,,,,,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,no,no,0,-wh_no_gap,She said,that,,,,,the reporter,put,the microphone,on the table.,6.52858,6.733435,1.80371,1.80371,,,,,,,,,3.36042,8.77141,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,7.51173,3.90355,9.111075,0.00182,0.000655,0.0102,0.0102,,,,,,,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
20,yes,yes,0,+wh_gap,She said,what,,,,,the reporter,put,,on the table.,6.52858,6.733435,11.3801,11.3801,,,,,,,,,3.09884,9.01122,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,7.828094444444444,4.38583,4.6418800000000005,0.00182,0.000655,0.0024,0.0024,,,,,,,,,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,yes,no,0,+wh_no_gap,She said,what,,,,,the reporter,put,the microphone,on the table.,6.52858,6.733435,11.3801,11.3801,,,,,,,,,3.09884,9.01122,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,8.425912727272726,3.90355,9.111075,0.00182,0.000655,0.0024,0.0024,,,,,,,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
20,no,yes,1,-wh_gap,She said,that,the politician stated,,,,the reporter,put,,on the table.,6.52858,6.733435,1.80371,1.80371,3.36042,11.07584,,,,,,,5.24247,10.013935,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,8.0091175,4.38583,4.6418800000000005,0.00182,0.000655,0.0102,0.0102,0.0537,1.14e-05,,,,,,,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,no,no,1,-wh_no_gap,She said,that,the politician stated,,,,the reporter,put,the microphone,on the table.,6.52858,6.733435,1.80371,1.80371,3.36042,11.07584,,,,,,,5.24247,10.013935,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,8.452971428571429,3.90355,9.111075,0.00182,0.000655,0.0102,0.0102,0.0537,1.14e-05,,,,,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
20,yes,yes,1,+wh_gap,She said,what,the politician stated,,,,the reporter,put,,on the table.,6.52858,6.733435,11.3801,11.3801,3.09884,10.90698,,,,,,,5.24247,10.013935,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,8.764935,4.38583,4.6418800000000005,0.00182,0.000655,0.0024,0.0024,0.0537,1.14e-05,,,,,,,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,yes,no,1,+wh_no_gap,She said,what,the politician stated,,,,the reporter,put,the microphone,on the table.,6.52858,6.733435,11.3801,11.3801,3.09884,10.90698,,,,,,,5.24247,10.013935,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,9.100815,3.90355,9.111075,0.00182,0.000655,0.0024,0.0024,0.0537,1.14e-05,,,,,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
20,no,yes,2,-wh_gap,She said,that,the politician stated,his press secretary said,,,the reporter,put,,on the table.,6.52858,6.733435,1.80371,1.80371,3.36042,11.07584,6.00384,7.23763,,,,,4.51729,9.700745,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,7.777096875,4.38583,4.6418800000000005,0.00182,0.000655,0.0102,0.0102,0.0537,1.14e-05,0.00324,5.15e-05,,,,,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,no,no,2,-wh_no_gap,She said,that,the politician stated,his press secretary said,,,the reporter,put,the microphone,on the table.,6.52858,6.733435,1.80371,1.80371,3.36042,11.07584,6.00384,7.23763,,,,,4.51729,9.700745,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,8.148096666666667,3.90355,9.111075,0.00182,0.000655,0.0102,0.0102,0.0537,1.14e-05,0.00324,5.15e-05,,,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
20,yes,yes,2,+wh_gap,She said,what,the politician stated,his press secretary said,,,the reporter,put,,on the table.,6.52858,6.733435,11.3801,11.3801,3.09884,10.90698,6.00384,7.23763,,,,,4.51729,9.700745,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,8.34396,4.38583,4.6418800000000005,0.00182,0.000655,0.0024,0.0024,0.0537,1.14e-05,0.00324,5.15e-05,,,,,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,yes,no,2,+wh_no_gap,She said,what,the politician stated,his press secretary said,,,the reporter,put,the microphone,on the table.,6.52858,6.733435,11.3801,11.3801,3.09884,10.90698,6.00384,7.23763,,,,,4.51729,9.700745,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,8.651975,3.90355,9.111075,0.00182,0.000655,0.0024,0.0024,0.0537,1.14e-05,0.00324,5.15e-05,,,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
20,no,yes,3,-wh_gap,She said,that,the politician stated,his press secretary said,the chief of staff thought,,the reporter,put,,on the table.,6.52858,6.733435,1.80371,1.80371,3.36042,11.07584,6.00384,7.23763,4.51729,7.821642,,,4.36895,9.553075,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,7.773639047619048,4.38583,4.6418800000000005,0.00182,0.000655,0.0102,0.0102,0.0537,1.14e-05,0.00324,5.15e-05,0.0537,5.35e-05,,,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,no,no,3,-wh_no_gap,She said,that,the politician stated,his press secretary said,the chief of staff thought,,the reporter,put,the microphone,on the table.,6.52858,6.733435,1.80371,1.80371,3.36042,11.07584,6.00384,7.23763,4.51729,7.821642,,,4.36895,9.553075,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,8.064287391304347,3.90355,9.111075,0.00182,0.000655,0.0102,0.0102,0.0537,1.14e-05,0.00324,5.15e-05,0.0537,5.35e-05,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
20,yes,yes,3,+wh_gap,She said,what,the politician stated,his press secretary said,the chief of staff thought,,the reporter,put,,on the table.,6.52858,6.733435,11.3801,11.3801,3.09884,10.90698,6.00384,7.23763,4.51729,7.821642,,,4.36895,9.553075,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,8.205534761904763,4.38583,4.6418800000000005,0.00182,0.000655,0.0024,0.0024,0.0537,1.14e-05,0.00324,5.15e-05,0.0537,5.35e-05,,,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,yes,no,3,+wh_no_gap,She said,what,the politician stated,his press secretary said,the chief of staff thought,,the reporter,put,the microphone,on the table.,6.52858,6.733435,11.3801,11.3801,3.09884,10.90698,6.00384,7.23763,4.51729,7.821642,,,4.36895,9.553075,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,8.458626956521739,3.90355,9.111075,0.00182,0.000655,0.0024,0.0024,0.0537,1.14e-05,0.00324,5.15e-05,0.0537,5.35e-05,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
20,no,yes,4,-wh_gap,She said,that,the politician stated,his press secretary said,the chief of staff thought,his assistant suspects,the reporter,put,,on the table.,6.52858,6.733435,1.80371,1.80371,3.36042,11.07584,6.00384,7.23763,4.51729,7.821642,7.18673,11.71101,5.10097,9.730185,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,8.280569583333333,4.38583,4.6418800000000005,0.00182,0.000655,0.0102,0.0102,0.0537,1.14e-05,0.00324,5.15e-05,0.0537,5.35e-05,0.00324,7.45e-06,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,no,no,4,-wh_no_gap,She said,that,the politician stated,his press secretary said,the chief of staff thought,his assistant suspects,the reporter,put,the microphone,on the table.,6.52858,6.733435,1.80371,1.80371,3.36042,11.07584,6.00384,7.23763,4.51729,7.821642,7.18673,11.71101,5.10097,9.730185,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,8.498686923076923,3.90355,9.111075,0.00182,0.000655,0.0102,0.0102,0.0537,1.14e-05,0.00324,5.15e-05,0.0537,5.35e-05,0.00324,7.45e-06,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
20,yes,yes,4,+wh_gap,She said,what,the politician stated,his press secretary said,the chief of staff thought,his assistant suspects,the reporter,put,,on the table.,6.52858,6.733435,11.3801,11.3801,3.09884,10.90698,6.00384,7.23763,4.51729,7.821642,7.18673,11.71101,5.10097,9.730185,13.6578,13.6578,,,4.38583,4.6418800000000005,4.6418800000000005,8.658478333333333,4.38583,4.6418800000000005,0.00182,0.000655,0.0024,0.0024,0.0537,1.14e-05,0.00324,5.15e-05,0.0537,5.35e-05,0.00324,7.45e-06,0.0537,2.24e-05,0.000457,0.000457,,,0.00813,0.00011,0.00813,0.00011
20,yes,no,4,+wh_no_gap,She said,what,the politician stated,his press secretary said,the chief of staff thought,his assistant suspects,the reporter,put,the microphone,on the table.,6.52858,6.733435,11.3801,11.3801,3.09884,10.90698,6.00384,7.23763,4.51729,7.821642,7.18673,11.71101,5.10097,9.730185,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,7.231565999999999,8.847525769230769,3.90355,9.111075,0.00182,0.000655,0.0024,0.0024,0.0537,1.14e-05,0.00324,5.15e-05,0.0537,5.35e-05,0.00324,7.45e-06,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,5.25e-06
21,no,yes,0,-wh_gap,We all know,that,,,,,the teacher,gave,,to her students.,10.0475,6.97147,2.3121,2.3121,,,,,,,,,4.10609,8.743895,13.0008,13.0008,,,6.29814,8.102433333333332,8.102433333333332,7.80224,6.29814,8.102433333333332,0.00347,0.000722,0.0102,0.0102,,,,,,,,,0.0537,7.58e-05,0.000178,0.000178,,,0.0269,0.000162,0.0269,0.000162
21,no,no,0,-wh_no_gap,We all know,that,,,,,the teacher,gave,a test,to her students.,10.0475,6.97147,2.3121,2.3121,,,,,,,,,4.10609,8.743895,13.0008,13.0008,4.06011,8.020005000000001,5.16523,8.723896666666667,8.442340000000002,7.993899999999999,4.06011,8.020005000000001,0.00347,0.000722,0.0102,0.0102,,,,,,,,,0.0537,7.58e-05,0.000178,0.000178,0.0229,0.000154,0.0269,0.000162,0.0229,0.000154
21,yes,yes,0,+wh_gap,We all know,what,,,,,the teacher,gave,,to her students.,10.0475,6.97147,4.50577,4.50577,,,,,,,,,4.27848,7.56839,13.0008,13.0008,,,6.29814,8.102433333333332,8.102433333333332,7.786506,6.29814,8.102433333333332,0.00347,0.000722,0.0024,0.0024,,,,,,,,,0.0537,7.58e-05,0.000178,0.000178,,,0.0269,0.000162,0.0269,0.000162
21,yes,no,0,+wh_no_gap,We all know,what,,,,,the teacher,gave,a test,to her students.,10.0475,6.97147,4.50577,4.50577,,,,,,,,,4.27848,7.56839,13.0008,13.0008,4.06011,8.020005000000001,5.16523,8.723896666666667,8.442340000000002,7.980788333333332,4.06011,8.020005000000001,0.00347,0.000722,0.0024,0.0024,,,,,,,,,0.0537,7.58e-05,0.000178,0.000178,0.0229,0.000154,0.0269,0.000162,0.0229,0.000154
21,no,yes,1,-wh_gap,We all know,that,the old man thinks,,,,the teacher,gave,,to her students.,10.0475,6.97147,2.3121,2.3121,4.10609,7.5808625,,,,,,,4.82114,9.02242,13.0008,13.0008,,,6.29814,8.102433333333332,8.102433333333332,7.77877857142857,6.29814,8.102433333333332,0.00347,0.000722,0.0102,0.0102,0.0537,5.02e-05,,,,,,,0.0537,7.58e-05,0.000178,0.000178,,,0.0269,0.000162,0.0269,0.000162
21,no,no,1,-wh_no_gap,We all know,that,the old man thinks,,,,the teacher,gave,a test,to her students.,10.0475,6.97147,2.3121,2.3121,4.10609,7.5808625,,,,,,,4.82114,9.02242,13.0008,13.0008,4.06011,8.020005000000001,5.16523,8.723896666666667,8.442340000000002,7.925456250000001,4.06011,8.020005000000001,0.00347,0.000722,0.0102,0.0102,0.0537,5.02e-05,,,,,,,0.0537,7.58e-05,0.000178,0.000178,0.0229,0.000154,0.0269,0.000162,0.0229,0.000154
21,yes,yes,1,+wh_gap,We all know,what,the old man thinks,,,,the teacher,gave,,to her students.,10.0475,6.97147,4.50577,4.50577,4.27848,8.2739075,,,,,,,4.82114,9.02242,13.0008,13.0008,,,6.29814,8.102433333333332,8.102433333333332,8.133482142857144,6.29814,8.102433333333332,0.00347,0.000722,0.0024,0.0024,0.0537,5.02e-05,,,,,,,0.0537,7.58e-05,0.000178,0.000178,,,0.0269,0.000162,0.0269,0.000162
21,yes,no,1,+wh_no_gap,We all know,what,the old man thinks,,,,the teacher,gave,a test,to her students.,10.0475,6.97147,4.50577,4.50577,4.27848,8.2739075,,,,,,,4.82114,9.02242,13.0008,13.0008,4.06011,8.020005000000001,5.16523,8.723896666666667,8.442340000000002,8.235821875,4.06011,8.020005000000001,0.00347,0.000722,0.0024,0.0024,0.0537,5.02e-05,,,,,,,0.0537,7.58e-05,0.000178,0.000178,0.0229,0.000154,0.0269,0.000162,0.0229,0.000154
21,no,yes,2,-wh_gap,We all know,that,the old man thinks,the woman knows,,,the teacher,gave,,to her students.,10.0475,6.97147,2.3121,2.3121,4.10609,7.5808625,4.82114,11.020113333333333,,,,,3.98972,8.70081,13.0008,13.0008,,,6.29814,8.102433333333332,8.102433333333332,8.312942352941176,6.29814,8.102433333333332,0.00347,0.000722,0.0102,0.0102,0.0537,5.02e-05,0.0537,7.69e-05,,,,,0.0537,7.58e-05,0.000178,0.000178,,,0.0269,0.000162,0.0269,0.000162
21,no,no,2,-wh_no_gap,We all know,that,the old man thinks,the woman knows,,,the teacher,gave,a test,to her students.,10.0475,6.97147,2.3121,2.3121,4.10609,7.5808625,4.82114,11.020113333333333,,,,,3.98972,8.70081,13.0008,13.0008,4.06011,8.020005000000001,5.16523,8.723896666666667,8.442340000000002,8.380232631578949,4.06011,8.020005000000001,0.00347,0.000722,0.0102,0.0102,0.0537,5.02e-05,0.0537,7.69e-05,,,,,0.0537,7.58e-05,0.000178,0.000178,0.0229,0.000154,0.0269,0.000162,0.0229,0.000154
21,yes,yes,2,+wh_gap,We all know,what,the old man thinks,the woman knows,,,the teacher,gave,,to her students.,10.0475,6.97147,4.50577,4.50577,4.27848,8.2739075,4.82114,11.020113333333333,,,,,3.98972,8.70081,13.0008,13.0008,,,6.29814,8.102433333333332,8.102433333333332,8.605051176470589,6.29814,8.102433333333332,0.00347,0.000722,0.0024,0.0024,0.0537,5.02e-05,0.0537,7.69e-05,,,,,0.0537,7.58e-05,0.000178,0.000178,,,0.0269,0.000162,0.0269,0.000162
21,yes,no,2,+wh_no_gap,We all know,what,the old man thinks,the woman knows,,,the teacher,gave,a test,to her students.,10.0475,6.97147,4.50577,4.50577,4.27848,8.2739075,4.82114,11.020113333333333,,,,,3.98972,8.70081,13.0008,13.0008,4.06011,8.020005000000001,5.16523,8.723896666666667,8.442340000000002,8.641593157894738,4.06011,8.020005000000001,0.00347,0.000722,0.0024,0.0024,0.0537,5.02e-05,0.0537,7.69e-05,,,,,0.0537,7.58e-05,0.000178,0.000178,0.0229,0.000154,0.0269,0.000162,0.0229,0.000154
21,no,yes,3,-wh_gap,We all know,that,the old man thinks,the woman knows,the young boy said,,the teacher,gave,,to her students.,10.0475,6.97147,2.3121,2.3121,4.10609,7.5808625,4.82114,11.020113333333333,3.98972,8.80767,,,4.51729,9.122995,13.0008,13.0008,,,6.29814,8.102433333333332,8.102433333333332,8.447384285714286,6.29814,8.102433333333332,0.00347,0.000722,0.0102,0.0102,0.0537,5.02e-05,0.0537,7.69e-05,0.0537,8.72e-05,,,0.0537,7.58e-05,0.000178,0.000178,,,0.0269,0.000162,0.0269,0.000162
21,no,no,3,-wh_no_gap,We all know,that,the old man thinks,the woman knows,the young boy said,,the teacher,gave,a test,to her students.,10.0475,6.97147,2.3121,2.3121,4.10609,7.5808625,4.82114,11.020113333333333,3.98972,8.80767,,,4.51729,9.122995,13.0008,13.0008,4.06011,8.020005000000001,5.16523,8.723896666666667,8.442340000000002,8.491281304347828,4.06011,8.020005000000001,0.00347,0.000722,0.0102,0.0102,0.0537,5.02e-05,0.0537,7.69e-05,0.0537,8.72e-05,,,0.0537,7.58e-05,0.000178,0.000178,0.0229,0.000154,0.0269,0.000162,0.0229,0.000154
21,yes,yes,3,+wh_gap,We all know,what,the old man thinks,the woman knows,the young boy said,,the teacher,gave,,to her students.,10.0475,6.97147,4.50577,4.50577,4.27848,8.2739075,4.82114,11.020113333333333,3.98972,8.80767,,,4.51729,9.122995,13.0008,13.0008,,,6.29814,8.102433333333332,8.102433333333332,8.683853333333333,6.29814,8.102433333333332,0.00347,0.000722,0.0024,0.0024,0.0537,5.02e-05,0.0537,7.69e-05,0.0537,8.72e-05,,,0.0537,7.58e-05,0.000178,0.000178,,,0.0269,0.000162,0.0269,0.000162
