sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation,main_clause_surprisal,main_clause_surprisal_mean,complementiser_surprisal,complementiser_surprisal_mean,embedding_1_surprisal,embedding_1_surprisal_mean,embedding_2_surprisal,embedding_2_surprisal_mean,embedding_3_surprisal,embedding_3_surprisal_mean,subject_surprisal,subject_surprisal_mean,verb_surprisal,verb_surprisal_mean,object_surprisal,object_surprisal_mean,continuation_surprisal,continuation_surprisal_mean,semi_local_surprisal_mean,global_surprisal_mean
41,no,yes,3,-wh_gap,They recalled,that,the journalist believed,the transcript stated,he knew,,,did promote,the secretary,last week.,0.0,6.4988775,3.338919,3.338919,2.030145,7.831421333333334,3.037402,10.146783999999998,6.945508,6.644983,,,13.499683,14.833969,1.660132,8.712823,16.605005,11.131514,11.559435333333333,8.995168705882353
41,no,no,3,-wh_no_gap,They recalled,that,the journalist believed,the transcript stated,he knew,,the executive,did promote,the secretary,last week.,0.0,6.4988775,3.338919,3.338919,2.030145,7.831421333333334,3.037402,10.146783999999998,6.945508,6.644983,2.833753,8.408415,7.039456,11.262456,1.624066,8.4973375,17.241076,11.4014315,9.89241,8.563186105263158
41,yes,yes,3,+wh_gap,They recalled,who,the journalist believed,the transcript stated,he knew,,,did promote,the secretary,last week.,0.0,6.4988775,10.332471,10.332471,6.027031,8.634853000000001,4.799472,11.650337,7.831147,6.8434989999999996,,,9.537266,13.2004235,1.931622,8.936994,16.749399,11.1744695,11.103962333333333,9.67626870588235
41,yes,no,3,+wh_no_gap,They recalled,who,the journalist believed,the transcript stated,he knew,,the executive,did promote,the secretary,last week.,0.0,6.4988775,10.332471,10.332471,6.027031,8.634853000000001,4.799472,11.650337,7.831147,6.8434989999999996,4.079556,9.071247,7.417735,11.638951500000001,1.792512,8.334207,17.117027,11.222191,10.066649125000001,9.389788789473684
41,no,yes,4,-wh_gap,They recalled,that,the journalist believed,the transcript stated,he knew,the man noticed,,did promote,the secretary,last week.,0.0,6.4988775,3.338919,3.338919,2.030145,7.831421333333334,3.037402,10.146783999999998,6.945508,6.644983,,,13.499683,14.833969,1.660132,8.712823,16.605005,11.131514,11.559435333333333,8.995168705882353
41,no,no,4,-wh_no_gap,They recalled,that,the journalist believed,the transcript stated,he knew,the man noticed,the executive,did promote,the secretary,last week.,0.0,6.4988775,3.338919,3.338919,2.030145,7.831421333333334,3.037402,10.146783999999998,6.945508,6.644983,2.833753,8.408415,7.039456,11.262456,1.624066,8.4973375,17.241076,11.4014315,9.89241,8.563186105263158
41,yes,yes,4,+wh_gap,They recalled,who,the journalist believed,the transcript stated,he knew,the man noticed,,did promote,the secretary,last week.,0.0,6.4988775,10.332471,10.332471,6.027031,8.634853000000001,4.799472,11.650337,7.831147,6.8434989999999996,,,9.537266,13.2004235,1.931622,8.936994,16.749399,11.1744695,11.103962333333333,9.67626870588235
41,yes,no,4,+wh_no_gap,They recalled,who,the journalist believed,the transcript stated,he knew,the man noticed,the executive,did promote,the secretary,last week.,0.0,6.4988775,10.332471,10.332471,6.027031,8.634853000000001,4.799472,11.650337,7.831147,6.8434989999999996,4.079556,9.071247,7.417735,11.638951500000001,1.792512,8.334207,17.117027,11.222191,10.066649125000001,9.389788789473684
40,no,yes,0,-wh_gap,They reported,that,,,,,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,,,,,,,,,14.058225,10.095094333333334,0.990332,6.027736,6.751023,3.85942,5.954297727272728,5.549336571428571
40,no,no,0,-wh_no_gap,They reported,that,,,,,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,,,,,,,1.89322,6.1271379999999995,5.165995,6.409887,1.695622,4.971941,6.605522,3.8793765,4.977236769230769,4.8060946875
40,yes,yes,0,+wh_gap,They reported,who,,,,,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,,,,,,,,,6.14351,6.765805333333333,1.202892,5.86146,6.266282,3.8098235000000003,4.989025181818182,5.508110214285715
40,yes,no,0,+wh_no_gap,They reported,who,,,,,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,,,,,,,7.229744,9.036625,5.082558,6.594340333333332,5.028025,6.442589,6.430315,3.8208233333333332,5.666645307692307,5.9937909375
40,no,yes,1,-wh_gap,They reported,that,the man claimed,,,,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,1.89322,6.907173333333333,,,,,,,10.719499,7.807207666666667,1.394973,5.7110780000000005,6.621485,3.8352405,5.259565636363636,5.339422294117647
40,no,no,1,-wh_no_gap,They reported,that,the man claimed,,,,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,1.89322,6.907173333333333,,,,,4.313329,7.2365105,5.776047,6.344887333333332,1.732996,5.0829035,6.721246,3.929684,5.173199538461538,5.271923736842105
40,yes,yes,1,+wh_gap,They reported,who,the man claimed,,,,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,7.229744,7.909321666666667,,,,,,,8.247732,7.154198333333333,1.575771,5.879962,6.647558,3.787012666666667,5.085872272727272,5.994519176470589
40,yes,no,1,+wh_no_gap,They reported,who,the man claimed,,,,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,7.229744,7.909321666666667,,,,,5.755399,7.992004,5.281514,6.251055999999999,6.277283,7.246275000000001,6.448706,3.8161008333333335,5.548179307692308,6.215187473684211
40,no,yes,2,-wh_gap,They reported,that,the man claimed,his friend believed,,,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,1.89322,6.907173333333333,6.439161,8.619096666666666,,,,,14.884471,9.646954333333333,1.554718,5.525404,7.156621,3.973754333333334,5.803108818181818,6.130322199999999
40,no,no,2,-wh_no_gap,They reported,that,the man claimed,his friend believed,,,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,1.89322,6.907173333333333,6.439161,8.619096666666666,,,3.650414,6.3158555,5.00632,5.970513,1.864851,5.021062,7.119916,4.033297666666667,4.983473846153847,5.616245772727273
40,yes,yes,2,+wh_gap,They reported,who,the man claimed,his friend believed,,,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,7.229744,7.909321666666667,8.510571,8.771446,,,,,7.891204,7.733507,1.855165,5.7466025,7.267908,3.8823205000000005,5.271604454545455,6.5132109
40,yes,no,2,+wh_no_gap,They reported,who,the man claimed,his friend believed,,,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,7.229744,7.909321666666667,8.510571,8.771446,,,5.130508,7.200523499999999,4.544299,5.970506666666666,5.790554,6.9695065000000005,6.886941,3.8669914999999997,5.342579153846154,6.442277181818182
40,no,yes,3,-wh_gap,They reported,that,the man claimed,his friend believed,he knew,,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,1.89322,6.907173333333333,6.439161,8.619096666666666,2.807325,5.334951,,,12.891825,9.119920666666667,1.908715,5.724192499999999,7.169491,3.984678666666667,5.701474454545455,6.007198545454544
40,no,no,3,-wh_no_gap,They reported,that,the man claimed,his friend believed,he knew,,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,1.89322,6.907173333333333,6.439161,8.619096666666666,2.807325,5.334951,2.6214,5.6253649999999995,6.089089,6.640198666666667,1.931502,4.9990505,7.374355,4.072014333333334,5.046270230769232,5.62681925
40,yes,yes,3,+wh_gap,They reported,who,the man claimed,his friend believed,he knew,,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,7.229744,7.909321666666667,8.510571,8.771446,4.597615,5.5913645,,,8.525319,7.833386999999999,2.577268,6.068858,7.055095,3.863973833333333,5.347429090909091,6.467319000000001
40,yes,no,3,+wh_no_gap,They reported,who,the man claimed,his friend believed,he knew,,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,7.229744,7.909321666666667,8.510571,8.771446,4.597615,5.5913645,4.817988,6.62191,5.738644,6.788608333333333,6.03711,7.0486485000000005,7.031886,3.9173196666666663,5.477758461538462,6.444589916666668
40,no,yes,4,-wh_gap,They reported,that,the man claimed,his friend believed,he knew,the man saw,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,1.89322,6.907173333333333,6.439161,8.619096666666666,2.807325,5.334951,,,12.891825,9.119920666666667,1.908715,5.724192499999999,7.169491,3.984678666666667,5.701474454545455,6.007198545454544
40,no,no,4,-wh_no_gap,They reported,that,the man claimed,his friend believed,he knew,the man saw,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,1.780984,1.780984,1.89322,6.907173333333333,6.439161,8.619096666666666,2.807325,5.334951,2.6214,5.6253649999999995,6.089089,6.640198666666667,1.931502,4.9990505,7.374355,4.072014333333334,5.046270230769232,5.62681925
40,yes,yes,4,+wh_gap,They reported,who,the man claimed,his friend believed,he knew,the man saw,,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,7.229744,7.909321666666667,8.510571,8.771446,4.597615,5.5913645,,,8.525319,7.833386999999999,2.577268,6.068858,7.055095,3.863973833333333,5.347429090909091,6.467319000000001
40,yes,no,4,+wh_no_gap,They reported,who,the man claimed,his friend believed,he knew,the man saw,the woman,could have abandoned,the children,on the side of the road.,0.0,5.2062265,11.821813,11.821813,7.229744,7.909321666666667,8.510571,8.771446,4.597615,5.5913645,4.817988,6.62191,5.738644,6.788608333333333,6.03711,7.0486485000000005,7.031886,3.9173196666666663,5.477758461538462,6.444589916666668
39,no,yes,0,-wh_gap,He reported,that,,,,,,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,,,,,,,,,16.126587,12.168712,1.346263,6.5312885000000005,10.710935,11.913865,10.485206142857143,8.6100958
39,no,no,0,-wh_no_gap,He reported,that,,,,,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,,,,,,,2.223669,7.084144,8.521718,8.720833666666666,1.912193,4.0485105,11.280531,11.7709175,7.996627222222222,7.05618
39,yes,yes,0,+wh_gap,He reported,who,,,,,,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,,,,,,,,,9.889398,9.179856000000001,1.25396,6.5012745,9.811016,11.9553045,9.207532285714288,8.7384859
39,yes,no,0,+wh_no_gap,He reported,who,,,,,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,,,,,,,7.066419,9.093147,8.834705,8.516981,2.374925,4.677744000000001,7.7488,9.954193,8.111234555555555,7.994437000000001
39,no,yes,1,-wh_gap,He reported,that,the nurse believed,,,,,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,2.223669,8.714418,,,,,,,14.766487,11.894500666666667,1.522878,3.8666725,10.932097,11.0893965,9.370805714285714,8.034108384615385
39,no,no,1,-wh_no_gap,He reported,that,the nurse believed,,,,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,2.223669,8.714418,,,,,3.095429,5.0827245,7.825367,8.515006,1.803565,3.085379,10.998373,11.072688500000002,7.114066888888889,6.858291400000001
39,yes,yes,1,+wh_gap,He reported,who,the nurse believed,,,,,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,7.066419,9.454384333333334,,,,,,,9.256208,9.736068666666666,1.673343,4.3330275,10.198192,11.126689500000001,8.589662857142857,8.57099430769231
39,yes,no,1,+wh_no_gap,He reported,who,the nurse believed,,,,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,7.066419,9.454384333333334,,,,,4.722638,6.381954,7.819611,8.439276666666666,2.120043,3.2346995,8.910148,10.095811,7.19363988888889,7.735869666666665
39,no,yes,2,-wh_gap,He reported,that,the nurse believed,the woman thought,,,,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,2.223669,8.714418,3.095429,7.936264,,,,,11.55195,10.694611333333334,2.039967,4.275335999999999,9.878925,10.832718,8.899991714285715,7.809781437500001
39,no,no,2,-wh_no_gap,He reported,that,the nurse believed,the woman thought,,,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,2.223669,8.714418,3.095429,7.936264,,,3.952072,6.252901,7.000101,8.243608,2.155164,3.573583,9.874851,10.512872,7.267726222222221,7.114783166666665
39,yes,yes,2,+wh_gap,He reported,who,the nurse believed,the woman thought,,,,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,7.066419,9.454384333333334,4.722638,8.440341,,,,,9.182378,10.098767666666665,2.038103,4.4993255,9.767484,10.957208999999999,8.744196,8.6141050625
39,yes,no,2,+wh_no_gap,He reported,who,the nurse believed,the woman thought,,,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,7.066419,9.454384333333334,4.722638,8.440341,,,4.973783,7.0600214999999995,7.334617,8.377472666666668,2.246248,3.6497355000000002,9.215875,10.297407,7.460749555555556,7.986836388888889
39,no,yes,3,-wh_gap,He reported,that,the nurse believed,the woman thought,she recalled,,,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,2.223669,8.714418,3.095429,7.936264,4.288048,11.339989,,,15.161602,11.730254666666667,2.503899,4.6408205,9.306762,10.846684,9.452253285714287,8.41679511111111
39,no,no,3,-wh_no_gap,He reported,that,the nurse believed,the woman thought,she recalled,,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,2.223669,8.714418,3.095429,7.936264,4.288048,11.339989,2.507024,5.932803,10.678726,9.441567999999998,2.555289,3.7412,9.864203,10.717611,7.678659111111112,7.72222355
39,yes,yes,3,+wh_gap,He reported,who,the nurse believed,the woman thought,she recalled,,,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,7.066419,9.454384333333334,4.722638,8.440341,4.466629,11.2225505,,,14.805333,11.682334666666668,2.614911,4.876524,9.126609,10.880803,9.508808285714286,9.201281555555557
39,yes,no,3,+wh_no_gap,He reported,who,the nurse believed,the woman thought,she recalled,,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,7.066419,9.454384333333334,4.722638,8.440341,4.466629,11.2225505,2.603192,6.0669725,11.029363,9.549155666666667,2.647074,3.8618609999999998,9.578377,10.686021,7.764130666666667,8.4469293
39,no,yes,4,-wh_gap,He reported,that,the nurse believed,the woman thought,she recalled,she noticed,,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,2.223669,8.714418,3.095429,7.936264,4.288048,11.339989,,,15.161602,11.730254666666667,2.503899,4.6408205,9.306762,10.846684,9.452253285714287,8.41679511111111
39,no,no,4,-wh_no_gap,He reported,that,the nurse believed,the woman thought,she recalled,she noticed,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,1.868976,1.868976,2.223669,8.714418,3.095429,7.936264,4.288048,11.339989,2.507024,5.932803,10.678726,9.441567999999998,2.555289,3.7412,9.864203,10.717611,7.678659111111112,7.72222355
39,yes,yes,4,+wh_gap,He reported,who,the nurse believed,the woman thought,she recalled,she noticed,,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,7.066419,9.454384333333334,4.722638,8.440341,4.466629,11.2225505,,,14.805333,11.682334666666668,2.614911,4.876524,9.126609,10.880803,9.508808285714286,9.201281555555557
39,yes,no,4,+wh_no_gap,He reported,who,the nurse believed,the woman thought,she recalled,she noticed,the doctor,might have reassured,the patient,before surgery.,0.0,5.4177695,12.096594,12.096594,7.066419,9.454384333333334,4.722638,8.440341,4.466629,11.2225505,2.603192,6.0669725,11.029363,9.549155666666667,2.647074,3.8618609999999998,9.578377,10.686021,7.764130666666667,8.4469293
38,no,yes,0,-wh_gap,They know,that,,,,,,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,,,,,,,,,13.847187,14.5076555,3.487263,10.1335605,9.153066,6.404998,9.785346571428573,8.015315300000001
38,no,no,0,-wh_no_gap,They know,that,,,,,the old man,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,,,,,,,1.87231,4.873796,7.361382,11.151204,2.304209,9.4293585,9.845545,6.306663666666666,7.4702504,6.642940846153845
38,yes,yes,0,+wh_gap,They know,who,,,,,,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,,,,,,,,,7.420847,10.1086265,2.365031,9.746018,9.897567,6.4658500000000005,8.443834142857144,7.579393099999999
38,yes,no,0,+wh_no_gap,They know,who,,,,,the old man,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,,,,,,,4.435805,5.262375666666666,6.996066,11.1890515,4.491734,10.7036745,8.780047,5.858284,7.7147431,7.21804023076923
38,no,yes,1,-wh_gap,They know,that,the nurse said,,,,,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,1.87231,8.902058,,,,,,,12.978274,12.5019365,2.333005,9.3860965,9.271621,6.501134,9.039924,7.818566846153846
38,no,no,1,-wh_no_gap,They know,that,the nurse said,,,,the old man,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,1.87231,8.902058,,,,,3.415496,5.333006,7.060599,10.486316500000001,2.552171,9.07766,9.594709,6.258052666666667,7.3901129,7.016439375
38,yes,yes,1,+wh_gap,They know,who,the nurse said,,,,,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,4.435805,9.012959666666667,,,,,,,8.496163,11.4839625,2.876397,9.5492035,8.780179,6.205333333333333,8.668904571428573,8.031407923076923
38,yes,no,1,+wh_no_gap,They know,who,the nurse said,,,,the old man,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,4.435805,9.012959666666667,,,,,5.457362,6.048483666666667,8.043793,11.107406000000001,5.407084,10.393957,8.508239,5.7320009999999995,7.834418000000001,7.6293844375
38,no,yes,2,-wh_gap,They know,that,the nurse said,the assistant knew,,,,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,1.87231,8.902058,3.415496,8.474677666666667,,,,,12.339161,12.803458,2.499368,9.149904,9.052789,6.235154666666666,8.944598285714287,7.899882625
38,no,no,2,-wh_no_gap,They know,that,the nurse said,the assistant knew,,,the old man,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,1.87231,8.902058,3.415496,8.474677666666667,,,3.486011,5.30715,7.117113,10.587784,2.718525,9.011384,9.627499,6.318011333333334,7.407382000000001,7.25577652631579
38,yes,yes,2,+wh_gap,They know,who,the nurse said,the assistant knew,,,,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,4.435805,9.012959666666667,5.457362,9.773695666666667,,,,,9.405612,12.2849835,3.190217,9.744058,8.913404,6.132693666666666,8.922309142857143,8.468951375
38,yes,no,2,+wh_no_gap,They know,who,the nurse said,the assistant knew,,,the old man,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,4.435805,9.012959666666667,5.457362,9.773695666666667,,,4.757461,5.839334333333333,8.137298,11.2419885,5.971926,10.5523255,8.50311,5.808993666666666,7.8533612,7.97793
38,no,yes,3,-wh_gap,They know,that,the nurse said,the assistant knew,she saw,,,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,1.87231,8.902058,3.415496,8.474677666666667,4.521582,6.8285465,,,17.806454,15.397482499999999,2.95937,9.7457475,8.445025,5.980459666666666,9.746834142857143,8.092825888888889
38,no,no,3,-wh_no_gap,They know,that,the nurse said,the assistant knew,she saw,,the old man,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,1.87231,8.902058,3.415496,8.474677666666667,4.521582,6.8285465,2.342586,4.473037333333333,9.888121,11.873280000000001,3.063682,9.3893415,9.547084,6.194624333333333,7.4528228,7.236726428571429
38,yes,yes,3,+wh_gap,They know,who,the nurse said,the assistant knew,she saw,,,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,4.435805,9.012959666666667,5.457362,9.773695666666667,7.185827,7.623625,,,12.843304,13.7110475,3.045644,9.5851235,9.199913,6.189039999999999,9.308494571428572,8.525209444444444
38,yes,no,3,+wh_no_gap,They know,who,the nurse said,the assistant knew,she saw,,the old man,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,4.435805,9.012959666666667,5.457362,9.773695666666667,7.185827,7.623625,4.797471,5.361316666666667,10.926419,12.3993575,3.091059,9.361376,9.605634,6.129203333333334,7.799302699999998,7.918444523809523
38,no,yes,4,-wh_gap,They know,that,the nurse said,the assistant knew,she saw,he noticed,,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,1.87231,8.902058,3.415496,8.474677666666667,4.521582,6.8285465,,,17.806454,15.397482499999999,2.95937,9.7457475,8.445025,5.980459666666666,9.746834142857143,8.092825888888889
38,no,no,4,-wh_no_gap,They know,that,the nurse said,the assistant knew,she saw,he noticed,the old man,should thank,the tailor,on the street.,0.0,4.743053,2.169621,2.169621,1.87231,8.902058,3.415496,8.474677666666667,4.521582,6.8285465,2.342586,4.473037333333333,9.888121,11.873280000000001,3.063682,9.3893415,9.547084,6.194624333333333,7.4528228,7.236726428571429
38,yes,yes,4,+wh_gap,They know,who,the nurse said,the assistant knew,she saw,he noticed,,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,4.435805,9.012959666666667,5.457362,9.773695666666667,7.185827,7.623625,,,12.843304,13.7110475,3.045644,9.5851235,9.199913,6.189039999999999,9.308494571428572,8.525209444444444
38,yes,no,4,+wh_no_gap,They know,who,the nurse said,the assistant knew,she saw,he noticed,the old man,should thank,the tailor,on the street.,0.0,4.743053,7.200986,7.200986,4.435805,9.012959666666667,5.457362,9.773695666666667,7.185827,7.623625,4.797471,5.361316666666667,10.926419,12.3993575,3.091059,9.361376,9.605634,6.129203333333334,7.799302699999998,7.918444523809523
37,no,yes,0,-wh_gap,She knows,that,,,,,,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,,,,,,,,,15.223252,18.9847995,3.759558,6.9552515,13.660929,9.9187955,11.952948833333332,9.511707666666666
37,no,no,0,-wh_no_gap,She knows,that,,,,,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,,,,,,,2.521865,10.3588245,6.972256,13.221754999999998,3.14748,6.1176935,16.306246,11.291918500000001,10.247547875,8.715278090909091
37,yes,yes,0,+wh_gap,She knows,who,,,,,,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,,,,,,,,,8.869591,14.467492,3.030668,6.7905775,12.931459,9.0613785,10.106482666666667,8.743570777777778
37,yes,no,0,+wh_no_gap,She knows,who,,,,,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,,,,,,,4.386521,11.6628535,7.717991,13.4183625,3.168053,6.3988395,13.973042,9.169411499999999,10.16236675,9.032015909090909
37,no,yes,1,-wh_gap,She knows,that,the police said,,,,,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,2.521865,7.562061333333333,,,,,,,16.430706,17.398567,3.439849,5.9787225,15.778401,10.26372,11.213669833333334,8.654656583333333
37,no,no,1,-wh_no_gap,She knows,that,the police said,,,,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,2.521865,7.562061333333333,,,,,3.27879,9.170603999999999,5.861258,12.3733915,3.367551,6.0339755,16.584944,10.9271235,9.626273625,8.113146357142858
37,yes,yes,1,+wh_gap,She knows,who,the police said,,,,,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,4.386521,8.000604000000001,,,,,,,10.896111,14.979609,3.148505,5.8530105,15.900919,10.3931385,10.408586,8.70888075
37,yes,no,1,+wh_no_gap,She knows,who,the police said,,,,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,4.386521,8.000604000000001,,,,,5.427319,10.3673105,6.338878,12.6565455,3.161845,5.972179,15.477867,9.872648,9.717170750000001,8.556601357142856
37,no,yes,2,-wh_gap,She knows,that,the police said,the detective believed,,,,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,2.521865,7.562061333333333,3.27879,7.557134666666667,,,,,15.083396,15.624271,3.229184,5.470694,16.289936,10.3621815,10.4857155,8.143970466666667
37,no,no,2,-wh_no_gap,She knows,that,the police said,the detective believed,,,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,2.521865,7.562061333333333,3.27879,7.557134666666667,,,2.915163,9.0088845,6.205597,12.0949375,3.548347,5.850775,16.483065,10.719415,9.418503000000001,7.917252235294118
37,yes,yes,2,+wh_gap,She knows,who,the police said,the detective believed,,,,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,4.386521,8.000604000000001,5.427319,8.319961000000001,,,,,10.079405,13.517624999999999,2.989593,5.3092645,16.109421,10.4607975,9.762562333333333,8.372687333333333
37,yes,no,2,+wh_no_gap,She knows,who,the police said,the detective believed,,,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,4.386521,8.000604000000001,5.427319,8.319961000000001,,,4.895038,10.280713500000001,6.500911,12.220426,3.273139,5.787179500000001,15.531292,10.116686,9.60125125,8.46029094117647
37,no,yes,3,-wh_gap,She knows,that,the police said,the detective believed,he thought,,,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,2.521865,7.562061333333333,3.27879,7.557134666666667,3.830116,7.3245215,,,11.251307,14.4127535,3.591749,5.5617494999999995,15.925398,10.0902165,10.021573166666668,7.883749764705882
37,no,no,3,-wh_no_gap,She knows,that,the police said,the detective believed,he thought,,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,2.521865,7.562061333333333,3.27879,7.557134666666667,3.830116,7.3245215,2.820938,8.74788,5.856333,11.749048499999999,3.893263,5.897094,16.353636,10.6169065,9.252732250000001,7.785061315789474
37,yes,yes,3,+wh_gap,She knows,who,the police said,the detective believed,he thought,,,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,4.386521,8.000604000000001,5.427319,8.319961000000001,5.774267,8.5539305,,,7.603583,13.291527,2.93384,5.091843,15.615568,10.151631,9.511667,8.305458764705882
37,yes,no,3,+wh_no_gap,She knows,who,the police said,the detective believed,he thought,,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,4.386521,8.000604000000001,5.427319,8.319961000000001,5.774267,8.5539305,4.950338,10.0383305,5.684773,11.994651,3.333779,5.671048,15.705957,10.2761865,9.495054,8.425433105263158
37,no,yes,4,-wh_gap,She knows,that,the police said,the detective believed,he thought,he saw,,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,2.521865,7.562061333333333,3.27879,7.557134666666667,3.830116,7.3245215,,,11.251307,14.4127535,3.591749,5.5617494999999995,15.925398,10.0902165,10.021573166666668,7.883749764705882
37,no,no,4,-wh_no_gap,She knows,that,the police said,the detective believed,he thought,he saw,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,2.279035,2.279035,2.521865,7.562061333333333,3.27879,7.557134666666667,3.830116,7.3245215,2.820938,8.74788,5.856333,11.749048499999999,3.893263,5.897094,16.353636,10.6169065,9.252732250000001,7.785061315789474
37,yes,yes,4,+wh_gap,She knows,who,the police said,the detective believed,he thought,he saw,,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,4.386521,8.000604000000001,5.427319,8.319961000000001,5.774267,8.5539305,,,7.603583,13.291527,2.93384,5.091843,15.615568,10.151631,9.511667,8.305458764705882
37,yes,no,4,+wh_no_gap,She knows,who,the police said,the detective believed,he thought,he saw,the inspectors,did interrogate,the criminal,last night.,0.0,5.8043205,6.4446,6.4446,4.386521,8.000604000000001,5.427319,8.319961000000001,5.774267,8.5539305,4.950338,10.0383305,5.684773,11.994651,3.333779,5.671048,15.705957,10.2761865,9.495054,8.425433105263158
