sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation,main_clause_surprisal,main_clause_surprisal_mean,complementiser_surprisal,complementiser_surprisal_mean,embedding_1_surprisal,embedding_1_surprisal_mean,embedding_2_surprisal,embedding_2_surprisal_mean,embedding_3_surprisal,embedding_3_surprisal_mean,embedding_4_surprisal,embedding_4_surprisal_mean,subject_surprisal,subject_surprisal_mean,verb_surprisal,verb_surprisal_mean,object_surprisal,object_surprisal_mean,continuation_surprisal,continuation_surprisal_mean,semi_local_surprisal_mean,global_surprisal_mean,local_surprisal,local_surprisal_mean,main_clause_frequency,main_clause_frequency_mean,complementiser_frequency,complementiser_frequency_mean,embedding_1_frequency,embedding_1_frequency_mean,embedding_2_frequency,embedding_2_frequency_mean,embedding_3_frequency,embedding_3_frequency_mean,embedding_4_frequency,embedding_4_frequency_mean,subject_frequency,subject_frequency_mean,verb_frequency,verb_frequency_mean,object_frequency,object_frequency_mean,continuation_frequency,continuation_frequency_mean,local_frequency,local_frequency_mean
18,no,yes,4,-wh_gap,I know,that,the woman believed,the secretary said,her friend recalled,a colleague thinks,,found,a gun,in the office.,8.92268,7.641035,3.01867,3.01867,4.26664,9.593613333333334,3.87627,9.34619,8.56149,9.963643333333332,6.40074,12.04748,,,12.6535,12.6535,5.14109,8.492495,4.19528,5.81794,7.848718333333333,8.964087142857142,12.6535,12.6535,0.0123,0.00114,0.0102,0.0102,0.0537,4.49e-05,0.0537,8.19e-05,0.002,9.13e-06,0.0229,8.24e-06,,,0.000479,0.000479,0.0229,9.08e-05,0.0186,0.000247,0.000479,0.000479
18,no,no,4,-wh_no_gap,I know,that,the woman believed,the secretary said,her friend recalled,a colleague thinks,the five star general,found,a gun,in the office.,8.92268,7.641035,3.01867,3.01867,4.26664,9.593613333333334,3.87627,9.34619,8.56149,9.963643333333332,6.40074,12.04748,4.82114,9.8298425,13.7431,13.7431,5.14109,8.492495,4.19528,5.81794,8.750128,9.146192,4.82114,9.8298425,0.0123,0.00114,0.0102,0.0102,0.0537,4.49e-05,0.0537,8.19e-05,0.002,9.13e-06,0.0229,8.24e-06,0.0537,7.46e-05,0.000479,0.000479,0.0229,9.08e-05,0.0186,0.000247,0.0537,7.46e-05
18,yes,yes,4,+wh_gap,I know,who,the woman believed,the secretary said,her friend recalled,a colleague thinks,,found,a gun,in the office.,8.92268,7.641035,6.55265,6.55265,5.15736,9.1547,3.87627,9.34619,8.56149,9.963643333333332,6.40074,12.04748,,,12.6535,12.6535,5.14109,8.492495,4.19528,5.81794,7.848718333333333,9.06967,12.6535,12.6535,0.0123,0.00114,0.00219,0.00219,0.0537,4.49e-05,0.0537,8.19e-05,0.002,9.13e-06,0.0229,8.24e-06,,,0.000479,0.000479,0.0229,9.08e-05,0.0186,0.000247,0.000479,0.000479
18,yes,no,4,+wh_no_gap,I know,who,the woman believed,the secretary said,her friend recalled,a colleague thinks,the five star general,found,a gun,in the office.,8.92268,7.641035,6.55265,6.55265,5.15736,9.1547,3.87627,9.34619,8.56149,9.963643333333332,6.40074,12.04748,4.82114,9.8298425,13.7431,13.7431,5.14109,8.492495,4.19528,5.81794,8.750128,9.2348816,4.82114,9.8298425,0.0123,0.00114,0.00219,0.00219,0.0537,4.49e-05,0.0537,8.19e-05,0.002,9.13e-06,0.0229,8.24e-06,0.0537,7.46e-05,0.000479,0.000479,0.0229,9.08e-05,0.0186,0.000247,0.0537,7.46e-05
19,no,yes,0,-wh_gap,The colleagues realized,that,,,,,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,,,,,,,,,,,15.8148,15.8148,3.66141,10.550655,12.4382,9.806756666666669,11.056063333333334,10.528066999999998,15.8148,15.8148,0.0537,1.3e-05,0.0102,0.0102,,,,,,,,,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,no,no,0,-wh_no_gap,The colleagues realized,that,,,,,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,,,,,,,,,2.87173,8.428715,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,10.2125725,10.053739166666665,2.87173,8.428715,0.0537,1.3e-05,0.0102,0.0102,,,,,,,,,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
19,yes,yes,0,+wh_gap,The colleagues realized,who,,,,,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,,,,,,,,,,,11.0149,11.0149,2.45977,9.960235,12.4382,9.806756666666669,10.059273333333334,10.72922,11.0149,11.0149,0.0537,1.3e-05,0.00219,0.00219,,,,,,,,,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,yes,no,0,+wh_no_gap,The colleagues realized,who,,,,,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,,,,,,,,,8.96323,11.848365,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,11.067485,11.289703333333334,8.96323,11.848365,0.0537,1.3e-05,0.00219,0.00219,,,,,,,,,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
19,no,yes,1,-wh_gap,The colleagues realized,that,her mother stated,,,,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,6.28411,8.056293333333334,,,,,,,,,15.9165,15.9165,3.80588,10.622890000000002,12.4382,9.806756666666669,11.097091666666666,9.976593846153843,15.9165,15.9165,0.0537,1.3e-05,0.0102,0.0102,0.002,4.09e-05,,,,,,,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,no,no,1,-wh_no_gap,The colleagues realized,that,her mother stated,,,,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,6.28411,8.056293333333334,,,,,,,5.09718,9.95724,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,10.59470375,9.858053333333334,5.09718,9.95724,0.0537,1.3e-05,0.0102,0.0102,0.002,4.09e-05,,,,,,,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
19,yes,yes,1,+wh_gap,The colleagues realized,who,her mother stated,,,,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,12.7228,10.907426666666666,,,,,,,,,15.9165,15.9165,3.80588,10.622890000000002,12.4382,9.806756666666669,11.097091666666666,11.249337692307693,15.9165,15.9165,0.0537,1.3e-05,0.00219,0.00219,0.002,4.09e-05,,,,,,,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,yes,no,1,+wh_no_gap,The colleagues realized,who,her mother stated,,,,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,12.7228,10.907426666666666,,,,,,,5.09718,9.95724,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,10.59470375,10.961098,5.09718,9.95724,0.0537,1.3e-05,0.00219,0.00219,0.002,4.09e-05,,,,,,,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
19,no,yes,2,-wh_gap,The colleagues realized,that,her mother stated,a friend said,,,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,6.28411,8.056293333333334,7.43854,9.799113333333333,,,,,,,15.4544,15.4544,3.80588,10.622890000000002,12.4382,9.806756666666669,11.020075,9.914435,15.4544,15.4544,0.0537,1.3e-05,0.0102,0.0102,0.002,4.09e-05,0.0229,0.000189,,,,,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,no,no,2,-wh_no_gap,The colleagues realized,that,her mother stated,a friend said,,,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,6.28411,8.056293333333334,7.43854,9.799113333333333,,,,,4.71401,9.815105,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,10.55917,9.832437222222222,4.71401,9.815105,0.0537,1.3e-05,0.0102,0.0102,0.002,4.09e-05,0.0229,0.000189,,,,,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
19,yes,yes,2,+wh_gap,The colleagues realized,who,her mother stated,a friend said,,,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,12.7228,10.907426666666666,7.43854,9.799113333333333,,,,,,,15.4544,15.4544,3.80588,10.622890000000002,12.4382,9.806756666666669,11.020075,10.948539375,15.4544,15.4544,0.0537,1.3e-05,0.00219,0.00219,0.002,4.09e-05,0.0229,0.000189,,,,,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,yes,no,2,+wh_no_gap,The colleagues realized,who,her mother stated,a friend said,,,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,12.7228,10.907426666666666,7.43854,9.799113333333333,,,,,4.71401,9.815105,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,10.55917,10.751641111111107,4.71401,9.815105,0.0537,1.3e-05,0.00219,0.00219,0.002,4.09e-05,0.0229,0.000189,,,,,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
19,no,yes,3,-wh_gap,The colleagues realized,that,her mother stated,a friend said,her husband knew,,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,6.28411,8.056293333333334,7.43854,9.799113333333333,8.75821,8.51208,,,,,14.9106,14.9106,3.80588,10.622890000000002,12.4382,9.806756666666669,10.929441666666667,9.66438947368421,14.9106,14.9106,0.0537,1.3e-05,0.0102,0.0102,0.002,4.09e-05,0.0229,0.000189,0.002,5.95e-05,,,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,no,no,3,-wh_no_gap,The colleagues realized,that,her mother stated,a friend said,her husband knew,,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,6.28411,8.056293333333334,7.43854,9.799113333333333,8.75821,8.51208,,,4.27224,9.41417,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,10.45893625,9.605630476190475,4.27224,9.41417,0.0537,1.3e-05,0.0102,0.0102,0.002,4.09e-05,0.0229,0.000189,0.002,5.95e-05,,,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
19,yes,yes,3,+wh_gap,The colleagues realized,who,her mother stated,a friend said,her husband knew,,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,12.7228,10.907426666666666,7.43854,9.799113333333333,8.75821,8.51208,,,,,14.9106,14.9106,3.80588,10.622890000000002,12.4382,9.806756666666669,10.929441666666667,10.535214210526316,14.9106,14.9106,0.0537,1.3e-05,0.00219,0.00219,0.002,4.09e-05,0.0229,0.000189,0.002,5.95e-05,,,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,yes,no,3,+wh_no_gap,The colleagues realized,who,her mother stated,a friend said,her husband knew,,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,12.7228,10.907426666666666,7.43854,9.799113333333333,8.75821,8.51208,,,4.27224,9.41417,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,10.45893625,10.393519523809523,4.27224,9.41417,0.0537,1.3e-05,0.00219,0.00219,0.002,4.09e-05,0.0229,0.000189,0.002,5.95e-05,,,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
19,no,yes,4,-wh_gap,The colleagues realized,that,her mother stated,a friend said,her husband knew,his brother said,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,6.28411,8.056293333333334,7.43854,9.799113333333333,8.75821,8.51208,6.10381,8.563563333333333,,,15.2576,15.2576,3.80588,10.622890000000002,12.4382,9.806756666666669,10.987275000000002,9.530049545454544,15.2576,15.2576,0.0537,1.3e-05,0.0102,0.0102,0.002,4.09e-05,0.0229,0.000189,0.002,5.95e-05,0.00324,0.000111,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,no,no,4,-wh_no_gap,The colleagues realized,that,her mother stated,a friend said,her husband knew,his brother said,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,2.03353,2.03353,6.28411,8.056293333333334,7.43854,9.799113333333333,8.75821,8.51208,6.10381,8.563563333333333,4.51729,9.716745,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,10.53458,9.500586666666669,4.51729,9.716745,0.0537,1.3e-05,0.0102,0.0102,0.002,4.09e-05,0.0229,0.000189,0.002,5.95e-05,0.00324,0.000111,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
19,yes,yes,4,+wh_gap,The colleagues realized,who,her mother stated,a friend said,her husband knew,his brother said,,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,12.7228,10.907426666666666,7.43854,9.799113333333333,8.75821,8.51208,6.10381,8.563563333333333,,,15.2576,15.2576,3.80588,10.622890000000002,12.4382,9.806756666666669,10.987275000000002,10.282125454545454,15.2576,15.2576,0.0537,1.3e-05,0.00219,0.00219,0.002,4.09e-05,0.0229,0.000189,0.002,5.95e-05,0.00324,0.000111,,,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,5.5e-05,5.5e-05
19,yes,no,4,+wh_no_gap,The colleagues realized,who,her mother stated,a friend said,her husband knew,his brother said,the journalist,discovered,the bribery,two weeks ago.,2.46696,12.303586666666666,10.0258,10.0258,12.7228,10.907426666666666,7.43854,9.799113333333333,8.75821,8.51208,6.10381,8.563563333333333,4.51729,9.716745,14.1771,14.1771,3.80588,10.622890000000002,12.4382,9.806756666666669,10.53458,10.189989583333332,4.51729,9.716745,0.0537,1.3e-05,0.00219,0.00219,0.002,4.09e-05,0.0229,0.000189,0.002,5.95e-05,0.00324,0.000111,0.0537,2.4e-05,5.5e-05,5.5e-05,0.0537,2.51e-06,0.00126,9.05e-05,0.0537,2.4e-05
2,no,yes,0,-wh_gap,The accountant knew,that,,,,,,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,,,,,,,,,,,13.0195,13.0195,1.89534,5.954303333333333,5.18855,7.393870000000001,7.580574285714285,8.308872727272728,13.0195,13.0195,0.0537,5.55e-06,0.0102,0.0102,,,,,,,,,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,no,no,0,-wh_no_gap,The accountant knew,that,,,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,,,,,,,,,3.23771,7.902055,15.8353,15.8353,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.122525555555555,8.572023846153847,3.23771,7.902055,0.0537,5.55e-06,0.0102,0.0102,,,,,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
2,yes,yes,0,+wh_gap,The accountant knew,who,,,,,,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,,,,,,,,,,,10.7726,10.7726,2.27848,6.089566666666666,5.18855,7.393870000000001,7.317558571428571,8.442333636363635,10.7726,10.7726,0.0537,5.55e-06,0.00219,0.00219,,,,,,,,,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,yes,no,0,+wh_no_gap,The accountant knew,who,,,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,,,,,,,,,4.19838,8.57409,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.174488888888888,8.862550769230769,4.19838,8.57409,0.0537,5.55e-06,0.00219,0.00219,,,,,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
2,no,yes,1,-wh_gap,The accountant knew,that,the security guard believed,,,,,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,,,,,,,,,14.3669,14.3669,3.34482,6.4272366666666665,5.18855,7.393870000000001,7.975745714285714,8.685276666666665,14.3669,14.3669,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,,,,,,,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,no,no,1,-wh_no_gap,The accountant knew,that,the security guard believed,,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,,,,,,,3.87627,8.354334999999999,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.125654444444445,8.681165882352941,3.87627,8.354334999999999,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,,,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
2,yes,yes,1,+wh_gap,The accountant knew,who,the security guard believed,,,,,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,,,,,,,,,14.3669,14.3669,3.34482,6.4272366666666665,5.18855,7.393870000000001,7.975745714285714,8.968054,14.3669,14.3669,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,,,,,,,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,yes,no,1,+wh_no_gap,The accountant knew,who,the security guard believed,,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,,,,,,,3.87627,8.354334999999999,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.125654444444445,8.930675294117647,3.87627,8.354334999999999,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,,,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
2,no,yes,2,-wh_gap,The accountant knew,that,the security guard believed,his friend knew,,,,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,,,,,,,14.0767,14.0767,3.34482,6.4272366666666665,5.18855,7.393870000000001,7.934288571428572,8.830653888888888,14.0767,14.0767,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,,,,,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,no,no,2,-wh_no_gap,The accountant knew,that,the security guard believed,his friend knew,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,,,,,4.27224,8.52237,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.162995555555558,8.843935499999999,4.27224,8.52237,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
2,yes,yes,2,+wh_gap,The accountant knew,who,the security guard believed,his friend knew,,,,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,,,,,,,14.0767,14.0767,3.34482,6.4272366666666665,5.18855,7.393870000000001,7.934288571428572,9.066301666666666,14.0767,14.0767,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,,,,,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,yes,no,2,+wh_no_gap,The accountant knew,who,the security guard believed,his friend knew,,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,,,,,4.27224,8.52237,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.162995555555558,9.0560185,4.27224,8.52237,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,,,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
2,no,yes,3,-wh_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,,,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,4.27224,10.984380000000002,,,,,13.8382,13.8382,3.34482,6.4272366666666665,5.18855,7.393870000000001,7.900217142857143,9.126971904761904,13.8382,13.8382,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,,,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,no,no,3,-wh_no_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,4.27224,10.984380000000002,,,4.76018,8.92259,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.251933333333334,9.157925652173914,4.76018,8.92259,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
2,yes,yes,3,+wh_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,,,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,4.27224,10.984380000000002,,,,,13.8382,13.8382,3.34482,6.4272366666666665,5.18855,7.393870000000001,7.900217142857143,9.328955714285716,13.8382,13.8382,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,,,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,yes,no,3,+wh_no_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,4.27224,10.984380000000002,,,4.76018,8.92259,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.251933333333334,9.342345652173911,4.76018,8.92259,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,,,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
2,no,yes,4,-wh_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,her colleague suspected,,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,4.27224,10.984380000000002,8.92562,12.182373333333333,,,13.3082,13.3082,3.34482,6.4272366666666665,5.18855,7.393870000000001,7.824502857142856,9.48681375,13.3082,13.3082,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,0.002,5.68e-06,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,no,no,4,-wh_no_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,her colleague suspected,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,3.27732,3.27732,3.23771,9.0288375,6.52022,9.654273333333334,4.27224,10.984380000000002,8.92562,12.182373333333333,5.15323,8.912265,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.249638888888889,9.506106153846153,5.15323,8.912265,0.0537,5.55e-06,0.0102,0.0102,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,0.002,5.68e-06,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
2,yes,yes,4,+wh_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,her colleague suspected,,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,4.27224,10.984380000000002,8.92562,12.182373333333333,,,13.3082,13.3082,3.34482,6.4272366666666665,5.18855,7.393870000000001,7.824502857142856,9.663549583333332,13.3082,13.3082,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,0.002,5.68e-06,,,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,5.25e-05,5.25e-05
2,yes,no,4,+wh_no_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,her colleague suspected,the secretary,introduced,the new woman,to her friend.,2.46696,11.68542,6.5865,6.5865,4.19838,9.2619575,6.52022,9.654273333333334,4.27224,10.984380000000002,8.92562,12.182373333333333,5.15323,8.912265,14.9589,14.9589,3.34482,6.4272366666666665,5.18855,7.393870000000001,8.249638888888889,9.669246923076924,5.15323,8.912265,0.0537,5.55e-06,0.00219,0.00219,0.0537,2.34e-05,0.00324,9.19e-05,0.0537,3.44e-05,0.002,5.68e-06,0.0537,8.9e-05,5.25e-05,5.25e-05,0.0537,0.000198,0.0269,0.000208,0.0537,8.9e-05
20,no,yes,0,-wh_gap,She said,that,,,,,,put,the microphone,on the table.,6.52858,6.733435,1.80371,1.80371,,,,,,,,,,,13.3859,13.3859,2.12489,8.216795,6.1863,5.978559999999999,7.959195000000001,7.002861111111112,13.3859,13.3859,0.00182,0.000655,0.0102,0.0102,,,,,,,,,,,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.000457,0.000457
20,no,no,0,-wh_no_gap,She said,that,,,,,the reporter,put,the microphone,on the table.,6.52858,6.733435,1.80371,1.80371,,,,,,,,,3.36042,8.77141,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,8.419806249999999,7.51173,3.36042,8.77141,0.00182,0.000655,0.0102,0.0102,,,,,,,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,2.24e-05
20,yes,yes,0,+wh_gap,She said,who,,,,,,put,the microphone,on the table.,6.52858,6.733435,16.3888,16.3888,,,,,,,,,,,9.84555,9.84555,3.69563,9.007115,6.1863,5.978559999999999,7.632576666666668,8.405681111111111,9.84555,9.84555,0.00182,0.000655,0.00219,0.00219,,,,,,,,,,,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.000457,0.000457
20,yes,no,0,+wh_no_gap,She said,who,,,,,the reporter,put,the microphone,on the table.,6.52858,6.733435,16.3888,16.3888,,,,,,,,,8.96323,11.832365,13.6578,13.6578,3.90355,9.111075,6.1863,5.978559999999999,9.185045,9.394184545454545,8.96323,11.832365,0.00182,0.000655,0.00219,0.00219,,,,,,,,,0.0537,2.24e-05,0.000457,0.000457,0.0537,5.25e-06,0.00813,0.00011,0.0537,2.24e-05
