,sentence_start,condition,levels_of_embedding,sentence_id,next_token_POS
6247,I know that their friend said,-wh_no_gap,1,125,PUNCT
6248,I know that their friend said,-wh_no_gap,1,125,ADJ
6249,I know that their friend said,-wh_no_gap,1,125,PRON
6250,I know that their friend said,-wh_no_gap,1,125,PUNCT
6251,I know that their friend said,-wh_no_gap,1,125,PRON
6252,I know that their friend said,-wh_no_gap,1,125,SCONJ
6253,I know that their friend said,-wh_no_gap,1,125,PRON
6254,I know that their friend said,-wh_no_gap,1,125,NOUN
6255,I know that their friend said,-wh_no_gap,1,125,PRON
6256,I know that their friend said,-wh_no_gap,1,125,PRON
6257,I know that their friend said,-wh_no_gap,1,125,PRON
6258,I know that their friend said,-wh_no_gap,1,125,PUNCT
6259,I know that their friend said,-wh_no_gap,1,125,SCONJ
6260,I know that their friend said,-wh_no_gap,1,125,PUNCT
6261,I know that their friend said,-wh_no_gap,1,125,SCONJ
6262,I know that their friend said,-wh_no_gap,1,125,PRON
6263,I know that their friend said,-wh_no_gap,1,125,SCONJ
6264,I know that their friend said,-wh_no_gap,1,125,SCONJ
6265,I know that their friend said,-wh_no_gap,1,125,SCONJ
6266,I know that their friend said,-wh_no_gap,1,125,PRON
6267,I know that their friend said,-wh_no_gap,1,125,PUNCT
6268,I know that their friend said,-wh_no_gap,1,125,NUM
6269,I know that their friend said,-wh_no_gap,1,125,SCONJ
6270,I know that their friend said,-wh_no_gap,1,125,SCONJ
6271,I know that their friend said,-wh_no_gap,1,125,ADP
6272,I know that their friend said,-wh_no_gap,1,125,PUNCT
6273,I know that their friend said,-wh_no_gap,1,125,SCONJ
6274,I know that their friend said,-wh_no_gap,1,125,ADP
6275,I know that their friend said,-wh_no_gap,1,125,NOUN
6276,I know that their friend said,-wh_no_gap,1,125,SCONJ
6277,I know that their friend said,-wh_no_gap,1,125,SCONJ
6278,I know that their friend said,-wh_no_gap,1,125,PRON
6279,I know that their friend said,-wh_no_gap,1,125,PRON
6280,I know that their friend said,-wh_no_gap,1,125,PRON
6281,I know that their friend said,-wh_no_gap,1,125,PRON
6282,I know that their friend said,-wh_no_gap,1,125,PRON
6283,I know that their friend said,-wh_no_gap,1,125,VERB
6284,I know that their friend said,-wh_no_gap,1,125,ADP
6285,I know that their friend said,-wh_no_gap,1,125,SCONJ
6286,I know that their friend said,-wh_no_gap,1,125,PROPN
6287,I know that their friend said,-wh_no_gap,1,125,SCONJ
6288,I know that their friend said,-wh_no_gap,1,125,ADP
6289,I know that their friend said,-wh_no_gap,1,125,SCONJ
6290,I know that their friend said,-wh_no_gap,1,125,ADV
6291,I know that their friend said,-wh_no_gap,1,125,SCONJ
6292,I know that their friend said,-wh_no_gap,1,125,PRON
6293,I know that their friend said,-wh_no_gap,1,125,PRON
6294,I know that their friend said,-wh_no_gap,1,125,PRON
6295,I know that their friend said,-wh_no_gap,1,125,ADP
6296,I know that their friend said,-wh_no_gap,1,125,SCONJ
6297,I know that their friend said,-wh_no_gap,1,125,PRON
6298,I know that their friend said,-wh_no_gap,1,125,PRON
6299,I know that their friend said,-wh_no_gap,1,125,PRON
6300,I know who their friend said,+wh_gap,1,126,PUNCT
6301,I know who their friend said,+wh_gap,1,126,PRON
6302,I know who their friend said,+wh_gap,1,126,ADP
6303,I know who their friend said,+wh_gap,1,126,AUX
6304,I know who their friend said,+wh_gap,1,126,PRON
6305,I know who their friend said,+wh_gap,1,126,NOUN
6306,I know who their friend said,+wh_gap,1,126,PRON
6307,I know who their friend said,+wh_gap,1,126,AUX
6308,I know who their friend said,+wh_gap,1,126,PUNCT
6309,I know who their friend said,+wh_gap,1,126,PUNCT
6310,I know who their friend said,+wh_gap,1,126,SCONJ
6311,I know who their friend said,+wh_gap,1,126,PUNCT
6312,I know who their friend said,+wh_gap,1,126,AUX
6313,I know who their friend said,+wh_gap,1,126,PROPN
6314,I know who their friend said,+wh_gap,1,126,PUNCT
6315,I know who their friend said,+wh_gap,1,126,ADP
6316,I know who their friend said,+wh_gap,1,126,PRON
6317,I know who their friend said,+wh_gap,1,126,ADP
6318,I know who their friend said,+wh_gap,1,126,PRON
6319,I know who their friend said,+wh_gap,1,126,PRON
6320,I know who their friend said,+wh_gap,1,126,AUX
6321,I know who their friend said,+wh_gap,1,126,PUNCT
6322,I know who their friend said,+wh_gap,1,126,PRON
6323,I know who their friend said,+wh_gap,1,126,PROPN
6324,I know who their friend said,+wh_gap,1,126,PRON
6325,I know who their friend said,+wh_gap,1,126,PRON
6326,I know who their friend said,+wh_gap,1,126,PUNCT
6327,I know who their friend said,+wh_gap,1,126,ADP
6328,I know who their friend said,+wh_gap,1,126,PRON
6329,I know who their friend said,+wh_gap,1,126,PUNCT
6330,I know who their friend said,+wh_gap,1,126,SCONJ
6331,I know who their friend said,+wh_gap,1,126,PUNCT
6332,I know who their friend said,+wh_gap,1,126,AUX
6333,I know who their friend said,+wh_gap,1,126,AUX
6334,I know who their friend said,+wh_gap,1,126,PRON
6335,I know who their friend said,+wh_gap,1,126,SCONJ
6336,I know who their friend said,+wh_gap,1,126,SCONJ
6337,I know who their friend said,+wh_gap,1,126,ADV
6338,I know who their friend said,+wh_gap,1,126,PUNCT
6339,I know who their friend said,+wh_gap,1,126,PRON
6340,I know who their friend said,+wh_gap,1,126,PRON
6341,I know who their friend said,+wh_gap,1,126,SCONJ
6342,I know who their friend said,+wh_gap,1,126,PRON
6343,I know who their friend said,+wh_gap,1,126,AUX
6344,I know who their friend said,+wh_gap,1,126,PRON
6345,I know who their friend said,+wh_gap,1,126,PUNCT
6346,I know who their friend said,+wh_gap,1,126,PUNCT
6347,I know who their friend said,+wh_gap,1,126,SCONJ
6348,I know who their friend said,+wh_gap,1,126,PRON
6349,I know who their friend said,+wh_gap,1,126,VERB
6350,I know who their friend said,+wh_gap,1,126,PRON
6351,I know who their friend said,+wh_gap,1,126,PROPN
6352,I know who their friend said,+wh_gap,1,126,PRON
6353,I know who their friend said,+wh_gap,1,126,PUNCT
6354,I know who their friend said,+wh_gap,1,126,ADP
6355,I know who their friend said,+wh_gap,1,126,PUNCT
6356,I know who their friend said,+wh_gap,1,126,PRON
6357,I know who their friend said,+wh_gap,1,126,SCONJ
6358,I know who their friend said,+wh_gap,1,126,PRON
6359,I know who their friend said,+wh_gap,1,126,ADP
6360,I know who their friend said,+wh_gap,1,126,PRON
6361,I know who their friend said,+wh_gap,1,126,PROPN
6362,I know who their friend said,+wh_gap,1,126,PRON
6363,I know who their friend said,+wh_gap,1,126,PRON
6364,I know who their friend said,+wh_gap,1,126,AUX
6365,I know who their friend said,+wh_gap,1,126,ADP
6366,I know who their friend said,+wh_gap,1,126,ADV
6367,I know who their friend said,+wh_gap,1,126,PRON
6368,I know who their friend said,+wh_gap,1,126,PRON
6369,I know who their friend said,+wh_gap,1,126,PRON
6370,I know who their friend said,+wh_gap,1,126,PRON
6371,I know who their friend said,+wh_gap,1,126,ADP
6372,I know who their friend said,+wh_gap,1,126,ADP
6373,I know who their friend said,+wh_gap,1,126,PRON
6374,I know who their friend said,+wh_gap,1,126,AUX
6375,I know who their friend said,+wh_gap,1,126,ADP
6376,I know who their friend said,+wh_gap,1,126,ADP
6377,I know who their friend said,+wh_gap,1,126,PRON
6378,I know who their friend said,+wh_gap,1,126,PRON
6379,I know who their friend said,+wh_gap,1,126,PRON
6380,I know who their friend said,+wh_gap,1,126,SCONJ
6381,I know who their friend said,+wh_gap,1,126,SCONJ
6382,I know who their friend said,+wh_gap,1,126,PRON
6383,I know who their friend said,+wh_gap,1,126,PRON
6384,I know who their friend said,+wh_gap,1,126,PRON
6385,I know who their friend said,+wh_gap,1,126,PUNCT
6386,I know who their friend said,+wh_gap,1,126,PUNCT
6387,I know who their friend said,+wh_gap,1,126,SCONJ
6388,I know who their friend said,+wh_gap,1,126,ADP
6389,I know who their friend said,+wh_gap,1,126,AUX
6390,I know who their friend said,+wh_gap,1,126,AUX
6391,I know who their friend said,+wh_gap,1,126,PRON
6392,I know who their friend said,+wh_gap,1,126,ADP
6393,I know who their friend said,+wh_gap,1,126,PUNCT
6394,I know who their friend said,+wh_gap,1,126,PRON
6395,I know who their friend said,+wh_gap,1,126,INTJ
6396,I know who their friend said,+wh_gap,1,126,PRON
6397,I know who their friend said,+wh_gap,1,126,PROPN
6398,I know who their friend said,+wh_gap,1,126,AUX
6399,I know who their friend said,+wh_gap,1,126,SCONJ
6400,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6401,I know that their friend said the secretary believed,-wh_no_gap,2,129,SCONJ
6402,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6403,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6404,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADV
6405,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6406,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6407,I know that their friend said the secretary believed,-wh_no_gap,2,129,VERB
6408,I know that their friend said the secretary believed,-wh_no_gap,2,129,SCONJ
6409,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6410,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6411,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6412,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6413,I know that their friend said the secretary believed,-wh_no_gap,2,129,SCONJ
6414,I know that their friend said the secretary believed,-wh_no_gap,2,129,PROPN
6415,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6416,I know that their friend said the secretary believed,-wh_no_gap,2,129,PROPN
6417,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6418,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6419,I know that their friend said the secretary believed,-wh_no_gap,2,129,SCONJ
6420,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6421,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6422,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6423,I know that their friend said the secretary believed,-wh_no_gap,2,129,SCONJ
6424,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6425,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6426,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6427,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6428,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6429,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6430,I know that their friend said the secretary believed,-wh_no_gap,2,129,PROPN
6431,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6432,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6433,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6434,I know that their friend said the secretary believed,-wh_no_gap,2,129,SCONJ
6435,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6436,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6437,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6438,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6439,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6440,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6441,I know that their friend said the secretary believed,-wh_no_gap,2,129,INTJ
6442,I know that their friend said the secretary believed,-wh_no_gap,2,129,SCONJ
6443,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6444,I know that their friend said the secretary believed,-wh_no_gap,2,129,PROPN
6445,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6446,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6447,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6448,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6449,I know that their friend said the secretary believed,-wh_no_gap,2,129,PUNCT
6450,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6451,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6452,I know that their friend said the secretary believed,-wh_no_gap,2,129,NOUN
6453,I know that their friend said the secretary believed,-wh_no_gap,2,129,SCONJ
6454,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6455,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6456,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6457,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6458,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6459,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6460,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6461,I know that their friend said the secretary believed,-wh_no_gap,2,129,PROPN
6462,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6463,I know that their friend said the secretary believed,-wh_no_gap,2,129,PROPN
6464,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6465,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6466,I know that their friend said the secretary believed,-wh_no_gap,2,129,NOUN
6467,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6468,I know that their friend said the secretary believed,-wh_no_gap,2,129,PUNCT
6469,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6470,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6471,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6472,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6473,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6474,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6475,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6476,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6477,I know that their friend said the secretary believed,-wh_no_gap,2,129,PROPN
6478,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6479,I know that their friend said the secretary believed,-wh_no_gap,2,129,NOUN
6480,I know that their friend said the secretary believed,-wh_no_gap,2,129,PUNCT
6481,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6482,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6483,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6484,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADV
6485,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6486,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6487,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6488,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6489,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6490,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6491,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6492,I know that their friend said the secretary believed,-wh_no_gap,2,129,SCONJ
6493,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6494,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6495,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6496,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6497,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6498,I know that their friend said the secretary believed,-wh_no_gap,2,129,PRON
6499,I know that their friend said the secretary believed,-wh_no_gap,2,129,ADP
6500,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6501,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6502,I know who their friend said the secretary believed,+wh_gap,2,130,ADP
6503,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6504,I know who their friend said the secretary believed,+wh_gap,2,130,PART
6505,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6506,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6507,I know who their friend said the secretary believed,+wh_gap,2,130,ADP
6508,I know who their friend said the secretary believed,+wh_gap,2,130,NOUN
6509,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6510,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6511,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6512,I know who their friend said the secretary believed,+wh_gap,2,130,ADP
6513,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6514,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6515,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6516,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6517,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6518,I know who their friend said the secretary believed,+wh_gap,2,130,AUX
6519,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6520,I know who their friend said the secretary believed,+wh_gap,2,130,ADJ
6521,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6522,I know who their friend said the secretary believed,+wh_gap,2,130,NOUN
6523,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6524,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6525,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6526,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6527,I know who their friend said the secretary believed,+wh_gap,2,130,NOUN
6528,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6529,I know who their friend said the secretary believed,+wh_gap,2,130,VERB
6530,I know who their friend said the secretary believed,+wh_gap,2,130,ADP
6531,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6532,I know who their friend said the secretary believed,+wh_gap,2,130,ADP
6533,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6534,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6535,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6536,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6537,I know who their friend said the secretary believed,+wh_gap,2,130,ADV
6538,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6539,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6540,I know who their friend said the secretary believed,+wh_gap,2,130,ADP
6541,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6542,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6543,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6544,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6545,I know who their friend said the secretary believed,+wh_gap,2,130,NOUN
6546,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6547,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6548,I know who their friend said the secretary believed,+wh_gap,2,130,AUX
6549,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6550,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6551,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6552,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6553,I know who their friend said the secretary believed,+wh_gap,2,130,ADV
6554,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6555,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6556,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6557,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6558,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6559,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6560,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6561,I know who their friend said the secretary believed,+wh_gap,2,130,VERB
6562,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6563,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6564,I know who their friend said the secretary believed,+wh_gap,2,130,ADP
6565,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6566,I know who their friend said the secretary believed,+wh_gap,2,130,INTJ
6567,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6568,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6569,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6570,I know who their friend said the secretary believed,+wh_gap,2,130,NOUN
6571,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6572,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6573,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6574,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6575,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6576,I know who their friend said the secretary believed,+wh_gap,2,130,NOUN
6577,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6578,I know who their friend said the secretary believed,+wh_gap,2,130,ADP
6579,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6580,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6581,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6582,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6583,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6584,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6585,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6586,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6587,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6588,I know who their friend said the secretary believed,+wh_gap,2,130,ADP
6589,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6590,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6591,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6592,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6593,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6594,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6595,I know who their friend said the secretary believed,+wh_gap,2,130,PRON
6596,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6597,I know who their friend said the secretary believed,+wh_gap,2,130,PROPN
6598,I know who their friend said the secretary believed,+wh_gap,2,130,PUNCT
6599,I know who their friend said the secretary believed,+wh_gap,2,130,SCONJ
6600,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6601,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PUNCT
6602,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,NOUN
6603,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6604,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,NOUN
6605,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6606,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PROPN
6607,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6608,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6609,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6610,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6611,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6612,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6613,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6614,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6615,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,ADJ
6616,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PROPN
6617,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,SCONJ
6618,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6619,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6620,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6621,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6622,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,ADJ
6623,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,ADV
6624,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6625,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6626,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6627,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6628,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6629,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6630,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6631,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,SCONJ
6632,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,SCONJ
6633,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6634,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,ADP
6635,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6636,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,SCONJ
6637,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,NOUN
6638,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6639,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6640,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6641,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6642,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6643,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6644,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6645,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6646,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6647,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6648,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6649,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6650,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6651,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6652,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6653,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6654,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6655,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6656,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6657,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6658,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6659,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PROPN
6660,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6661,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6662,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6663,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6664,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,ADV
6665,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,SCONJ
6666,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6667,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6668,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6669,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6670,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,SCONJ
6671,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6672,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6673,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6674,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,PRON
6675,I know that their friend said the secretary believed the worker thinks,-wh_no_gap,3,133,SCONJ
